_date,time,preclose,high,low,match,open,volume,turnover,matchitems,,
2007/3/26,2007/3/26,3074.28,3273.72,3052.07,3183.98,3083.93,65347107400,5.98361E+11,0,,
2007/4/2,2007/4/2,3183.98,3334.22,3196.58,3323.58,3196.58,55274087600,5.50171E+11,0,,
2007/4/9,2007/4/9,3323.58,3563.85,3333.26,3518.26,3333.42,71877925700,7.63942E+11,0,,
2007/4/16,2007/4/16,3518.26,3623.86,3358.93,3584.2,3523.21,75380000400,8.32958E+11,0,,
2007/4/23,2007/4/23,3584.2,3802.92,3615.78,3759.86,3615.78,73908294200,8.67525E+11,0,,
2007/4/30,2007/4/30,3759.86,3851.35,3759.48,3841.27,3784.27,14652571300,1.85962E+11,0,,
2007/5/8,2007/5/8,3841.27,4072.13,3875.38,4021.67,3937.93,68071779900,8.51517E+11,0,,
2007/5/14,2007/5/14,4021.67,4081.42,3845.22,4030.25,3970.66,69775781000,9.24409E+11,0,,
2007/5/21,2007/5/21,4030.25,4208.38,3892.97,4179.77,3902.34,82630987800,1.13463E+12,0,,
2007/5/28,2007/5/28,4179.77,4335.96,3858.04,4000.74,4221.57,87035984200,1.2459E+12,0,,
2007/6/4,2007/6/4,4000.74,3987.26,3404.14,3913.13,3981.81,69611483500,8.5756E+11,0,,
2007/6/11,2007/6/11,3913.13,4193.44,3910,4132.86,3942,69731477200,9.42622E+11,0,,
2007/6/18,2007/6/18,4132.86,4311.99,4024.48,4091.44,4195.39,62138423000,8.82744E+11,0,,
2007/6/25,2007/6/25,4091.44,4131.13,3779.81,3820.7,4102.78,47446920000,6.21611E+11,0,,
2007/7/2,2007/7/2,3820.7,3916.47,3563.54,3781.34,3800.23,34462123100,4.13417E+11,0,,
2007/7/9,2007/7/9,3781.34,3935.5,3782.73,3914.39,3809.67,31258058700,3.82112E+11,0,,
2007/7/16,2007/7/16,3914.39,4062.11,3767.22,4058.85,3920.65,29104757800,3.67114E+11,0,,
2007/7/23,2007/7/23,4058.85,4371.51,4091.24,4345.35,4091.24,52606474100,6.91979E+11,0,,
2007/7/30,2007/7/30,4345.35,4562.68,4284.87,4560.77,4348.6,56083930200,7.89587E+11,0,,
2007/8/6,2007/8/6,4560.77,4769.61,4564.31,4749.36,4600.11,54632548300,7.9208E+11,0,,
2007/8/13,2007/8/13,4749.36,4916.31,4646.43,4656.57,4768.61,47496005600,6.83152E+11,0,,
2007/8/20,2007/8/20,4656.57,5125.35,4758.39,5107.66,4773.83,51977304800,7.82056E+11,0,,
2007/8/27,2007/8/27,5107.66,5235.15,5058.44,5218.82,5144.82,52718196700,8.16809E+11,0,,
2007/9/3,2007/9/3,5218.82,5412.31,5223.67,5277.17,5257.77,56927563600,8.77951E+11,0,,
2007/9/10,2007/9/10,5277.17,5395.03,5025.33,5312.18,5208.31,49070648000,7.65002E+11,0,,
2007/9/17,2007/9/17,5312.18,5489.07,5307.77,5454.67,5309.05,47744111700,7.79089E+11,0,,
2007/9/24,2007/9/24,5454.67,5560.41,5306.82,5552.3,5469.83,38143222000,6.24053E+11,0,,
2007/10/8,2007/10/8,5552.3,5959.36,5620,5903.26,5683.31,48557554600,8.81108E+11,0,,
2007/10/15,2007/10/15,5903.26,6124.04,5766.86,5818.04,5934.77,38320250600,7.24337E+11,0,,
2007/10/22,2007/10/22,5818.04,5906.69,5462.01,5589.63,5742.79,29641409600,5.12583E+11,0,,
2007/10/29,2007/10/29,5589.63,6005.13,5617.97,5777.8,5641.98,29989948500,5.09012E+11,0,,
2007/11/5,2007/11/5,5777.8,5787.22,5217.62,5315.54,5748.17,24819688800,4.79318E+11,0,,
2007/11/12,2007/11/12,5315.54,5453.74,5032.57,5316.27,5181.17,23801964900,4.01127E+11,0,,
2007/11/19,2007/11/19,5316.27,5344.93,4896.98,5032.13,5325.3,20263003000,3.23384E+11,0,,
2007/11/26,2007/11/26,5032.13,5124.88,4778.72,4871.77,5102.52,19373262500,3.17778E+11,0,,
2007/12/3,2007/12/3,4871.77,5096.79,4798.01,5091.75,4838.56,24400721200,3.46683E+11,0,,
2007/12/10,2007/12/10,5091.75,5209.7,4860.15,5007.91,5010.82,32815859400,5.13593E+11,0,,
2007/12/17,2007/12/17,5007.91,5112.38,4812.15,5101.77,5007.28,28426593800,4.4411E+11,0,,
2007/12/24,2007/12/24,5101.77,5336.49,5104.64,5261.56,5132.91,39507389600,6.68829E+11,0,,
2008/1/2,2008/1/2,5261.56,5372.46,5201.89,5361.57,5265,25595217000,4.49003E+11,0,,0.01834188
2008/1/7,2008/1/7,5361.57,5500.06,5332.59,5484.67,5357.45,45549476100,8.16289E+11,0,,0.023746372
2008/1/14,2008/1/14,5484.67,5522.77,5039.78,5180.51,5507.57,41628951400,7.48843E+11,0,,-0.059383721
2008/1/21,2008/1/21,5180.51,5200.92,4510.5,4761.68,5188.79,42406581000,7.04186E+11,0,,-0.082313988
2008/1/28,2008/1/28,4761.68,4720.56,4195.75,4320.76,4720.56,27923521400,4.53582E+11,0,,-0.084693341
2008/2/4,2008/2/4,4320.76,4672.21,4415.02,4599.69,4415.02,11599426200,2.02564E+11,0,,0.04182767
2008/2/13,2008/2/13,4599.69,4576.98,4431.46,4497.12,4525.02,11321367200,1.86048E+11,0,,-0.006165719
2008/2/18,2008/2/18,4497.12,4695.8,4333.03,4370.28,4546.75,31187358200,5.20799E+11,0,,-0.038812338
2008/2/25,2008/2/25,4370.28,4391.33,4123.3,4348.54,4370.18,26078119300,4.16931E+11,0,,-0.004951741
2008/3/3,2008/3/3,4348.54,4472.15,4210.96,4300.51,4323.69,38125958200,6.00176E+11,0,,-0.005361161
2008/3/10,2008/3/10,4300.51,4272.97,3891.7,3962.67,4265.61,27930075900,4.26271E+11,0,,-0.071019151
2008/3/17,2008/3/17,3962.67,3941.25,3516.33,3796.57,3941.25,30690407500,4.4408E+11,0,,-0.036709166
2008/3/24,2008/3/24,3796.57,3840.47,3357.22,3580.14,3830.34,27633838200,4.04106E+11,0,,-0.065320572
2008/3/31,2008/3/31,3580.14,3555.82,3271.29,3446.24,3465.9,21832135500,2.92763E+11,0,,-0.005672408
2008/4/7,2008/4/7,3446.24,3656.96,3344.87,3492.89,3418.51,27507080300,3.77197E+11,0,,0.021758017
2008/4/14,2008/4/14,3492.89,3427.88,3078.17,3094.66,3419.04,22457999500,2.96278E+11,0,,-0.094874585
2008/4/21,2008/4/21,3094.66,3658.55,2990.78,3557.74,3305.15,44666513900,5.98801E+11,0,,0.076423158
2008/4/28,2008/4/28,3557.74,3705.09,3453.27,3693.1,3497.38,25053793300,3.6505E+11,0,,0.055961891
2008/5/5,2008/5/5,3693.1,3786.02,3523.02,3613.49,3739.79,45219797600,6.67166E+11,0,,-0.03377195
2008/5/12,2008/5/12,3613.49,3706.72,3508.32,3624.23,3548.61,40799865000,5.63794E+11,0,,0.021309752
2008/5/19,2008/5/19,3624.23,3632,3355.08,3473.09,3615.59,31692355600,4.2318E+11,0,,-0.039412655
2008/5/26,2008/5/26,3473.09,3486.33,3333.95,3433.35,3442.29,24768800700,3.23368E+11,0,,-0.002597108
2008/6/2,2008/6/2,3433.35,3483.61,3312.72,3329.67,3426.19,23046460800,2.86624E+11,0,,-0.028171234
2008/6/10,2008/6/10,3329.67,3215.5,2865.5,2868.8,3202.11,18845414500,2.16921E+11,0,,-0.10409074
2008/6/16,2008/6/16,2868.8,2945.42,2695.62,2831.73,2876.29,28098653100,2.94935E+11,0,,-0.015492179
2008/6/23,2008/6/23,2831.73,2931.3,2723.15,2748.43,2780.14,27992551500,2.90259E+11,0,,-0.0114059
2008/6/30,2008/6/30,2748.43,2766.8,2566.52,2669.89,2724.4,24482071500,2.63188E+11,0,,-0.020008075
2008/7/7,2008/7/7,2669.89,2952.03,2673.55,2856.63,2673.55,41036204100,4.44644E+11,0,,0.068478241
2008/7/14,2008/7/14,2856.63,2896.32,2656.61,2778.36,2837.49,29414091200,3.05557E+11,0,,-0.02083884
2008/7/21,2008/7/21,2778.36,2912.7,2745.64,2865.1,2759.88,32454128600,3.40864E+11,0,,0.038124846
2008/7/28,2008/7/28,2865.1,2924.44,2721.95,2801.81,2883.76,26364364200,2.6699E+11,0,,-0.02841776
2008/8/4,2008/8/4,2801.81,2793.25,2595.91,2605.71,2782.98,20815395300,2.06237E+11,0,,-0.063697907
2008/8/11,2008/8/11,2605.71,2601.5,2370.73,2450.61,2595.89,18740060700,1.62822E+11,0,,-0.055965391
2008/8/18,2008/8/18,2450.61,2523.46,2284.58,2405.22,2451.77,27360386300,2.10866E+11,0,,-0.018986283
2008/8/25,2008/8/25,2405.22,2443.99,2310.45,2397.36,2408.09,19684778900,1.56665E+11,0,,-0.004455814
2008/9/1,2008/9/1,2397.36,2380.46,2199.36,2202.44,2380.46,18547679700,1.40905E+11,0,,-0.074783865
2008/9/8,2008/9/8,2202.44,2220.54,2064.29,2079.67,2210.34,17415850800,1.27896E+11,0,,-0.059117602
2008/9/16,2008/9/16,2079.67,2075.09,1802.33,2075.09,2049.81,21684365500,1.50819E+11,0,,0.01233285
2008/9/22,2008/9/22,2075.09,2333.27,2116.96,2293.78,2241.72,48413331700,3.90462E+11,0,,0.023223239
2008/10/6,2008/10/6,2293.78,2267.39,1963.18,2000.57,2267.39,26774874900,2.09607E+11,0,,-0.117677153
2008/10/13,2008/10/13,2000.57,2146.73,1901.5,1930.65,1978.56,25481399100,1.86203E+11,0,,-0.02421458
2008/10/20,2008/10/20,1930.65,1996.65,1825.52,1839.62,1924.17,24105153600,1.67843E+11,0,,-0.043941024
2008/10/27,2008/10/27,1839.62,1809.22,1664.92,1728.78,1809.22,25635129500,1.67946E+11,0,,-0.044461149
2008/11/3,2008/11/3,1728.78,1788.25,1678.95,1747.71,1713.76,22791807100,1.40223E+11,0,,0.019810242
2008/11/10,2008/11/10,1747.71,1987.26,1782.3,1986.43,1782.3,49953270300,3.20622E+11,0,,0.114531785
2008/11/17,2008/11/17,1986.43,2050.87,1883.83,1969.38,1981.26,68031284200,4.45693E+11,0,,-0.005996184
2008/11/24,2008/11/24,1969.38,2022.48,1856.28,1871.15,1961.2,41926002800,2.7728E+11,0,,-0.045915766
2008/12/1,2008/12/1,1871.15,2055.2,1838.1,2018.65,1865.74,61553802700,4.12622E+11,0,,0.081956757
2008/12/8,2008/12/8,2018.65,2100.8,1932.27,1954.21,2049.16,66840284200,4.74754E+11,0,,-0.04633606
2008/12/15,2008/12/15,1954.21,2038.65,1907.82,2018.46,1977.02,45145646900,3.14323E+11,0,,0.02096084
2008/12/22,2008/12/22,2018.46,2016.45,1832.35,1851.51,2016.45,37812460700,2.52781E+11,0,,-0.081797218
2008/12/29,2008/12/29,1851.51,1862.93,1814.75,1820.8,1846.3,16188371900,1.08474E+11,0,,-0.013811407
2009/1/5,2009/1/5,1820.8,1948.23,1844.09,1904.86,1849.02,41016233600,2.84253E+11,0,,0.030199782
2009/1/12,2009/1/12,1904.86,1984.72,1861.81,1954.43,1897.7,49435701500,3.5622E+11,0,,0.029894082
2009/1/19,2009/1/19,1954.43,2018.51,1956.1,1990.65,1971,44550814900,3.34197E+11,0,,0.009969559
2009/2/2,2009/2/2,1990.65,2185.08,1987.12,2181.23,2008.13,69717221900,5.14394E+11,0,,0.086199599
2009/2/9,2009/2/9,2181.23,2323.12,2191.88,2320.79,2211.31,94792048100,7.65071E+11,0,,0.049509115
2009/2/16,2009/2/16,2320.79,2402.8,2190.47,2261.47,2338.75,83078948000,6.99929E+11,0,,-0.033043292
2009/2/23,2009/2/23,2261.47,2313.59,2064.91,2082.85,2249.28,76806318400,6.54236E+11,0,,-0.073992567
2009/3/2,2009/3/2,2082.85,2241.76,2037.02,2193,2066.22,64635992800,5.40002E+11,0,,0.061358423
2009/3/9,2009/3/9,2193,2232.67,2086.01,2128.84,2205.74,48268240000,4.03072E+11,0,,-0.034863583
2009/3/16,2009/3/16,2128.84,2294.12,2108.61,2281.09,2122.4,64752864000,5.60914E+11,0,,0.074769129
2009/3/23,2009/3/23,2281.09,2392.76,2274.89,2374.43,2286.24,81271499600,7.36768E+11,0,,0.038574253
2009/3/30,2009/3/30,2374.43,2456.81,2299.15,2419.77,2377.96,82107139000,7.5847E+11,0,,0.017582297
2009/4/7,2009/4/7,2419.77,2449.53,2331.87,2444.22,2422.1,54174455200,5.14565E+11,0,,0.009132571
2009/4/13,2009/4/13,2444.22,2549.31,2464.06,2503.93,2468.08,88536742700,8.57029E+11,0,,0.014525461
2009/4/20,2009/4/20,2503.93,2579.21,2422.78,2448.59,2500.17,74642649000,6.95177E+11,0,,-0.020630597
2009/4/27,2009/4/27,2448.59,2491.07,2372.34,2477.56,2443.43,46550836900,4.4354E+11,0,,0.013968069
2009/5/4,2009/5/4,2477.56,2634.06,2486.22,2625.64,2486.68,81623329200,7.83949E+11,0,,0.055881738
2009/5/11,2009/5/11,2625.64,2670.21,2558.96,2645.26,2646.28,68274294900,6.58773E+11,0,,-0.000385447
2009/5/18,2009/5/18,2645.26,2688.11,2578.59,2597.6,2632.56,64283513100,6.41716E+11,0,,-0.013279849
2009/5/25,2009/5/25,2597.6,2635.31,2538.62,2632.93,2555.34,32968317500,3.34194E+11,0,,0.030363865
2009/6/1,2009/6/1,2632.93,2791.64,2668.4,2753.89,2668.4,77752430100,8.11589E+11,0,,0.032037925
2009/6/8,2009/6/8,2753.89,2828.73,2721.85,2743.76,2753.34,67290973000,6.73125E+11,0,,-0.00347941
2009/6/15,2009/6/15,2743.76,2886.49,2727.73,2880.49,2743.03,61225813800,6.33455E+11,0,,0.050112467
2009/6/22,2009/6/22,2880.49,2946.89,2841.9,2928.21,2900.57,66118546700,6.83736E+11,0,,0.009529162
2009/6/29,2009/6/29,2928.21,3088.86,2918.39,3088.36,2930.31,71403609500,7.92932E+11,0,,0.053936273
2009/7/6,2009/7/6,3088.36,3140.04,3011.21,3113.93,3091.47,84595238900,9.25187E+11,0,,0.007265152
2009/7/13,2009/7/13,3113.93,3221.06,3076.3,3189.74,3098.95,87013087100,9.73765E+11,0,,0.02929702
2009/7/20,2009/7/20,3189.74,3398.04,3192.9,3372.6,3203.88,92078616300,1.09131E+12,0,,0.052661148
2009/7/27,2009/7/27,3372.6,3454.01,3174.21,3412.06,3377.71,1.0694E+11,1.22487E+12,0,,0.010169612
2009/8/3,2009/8/3,3412.06,3478.01,3244.1,3260.69,3429.69,94279378400,1.13033E+12,0,,-0.049275591
2009/8/10,2009/8/10,3260.69,3307.88,3039.3,3046.97,3287.75,60763331600,7.18125E+11,0,,-0.073235495
2009/8/17,2009/8/17,3046.97,3020.26,2761.39,2960.77,2994.86,58260933600,6.37664E+11,0,,-0.011382836
2009/8/24,2009/8/24,2960.77,3004.9,2823.63,2860.68,2982.19,65833165900,7.22518E+11,0,,-0.040745224
2009/8/31,2009/8/31,2860.68,2875.98,2639.75,2861.6,2817.62,55900373600,5.95657E+11,0,,0.015608918
2009/9/7,2009/9/7,2861.6,2999.32,2831.85,2989.79,2877.62,61900821300,7.03588E+11,0,,0.038980129
2009/9/14,2009/9/14,2989.79,3068.02,2940.83,2962.66,2990.93,76441173300,8.45083E+11,0,,-0.00945191
2009/9/21,2009/9/21,2962.66,2982.89,2783.1,2838.84,2937.92,54564196800,5.924E+11,0,,-0.03372454
2009/9/28,2009/9/28,2838.84,2857.94,2712.29,2779.42,2844.37,21027337900,2.1793E+11,0,,-0.022834582
2009/10/9,2009/10/9,2779.42,2912.55,2834.61,2911.71,2840.13,8554655500,93167970000,0,,0.025203072
2009/10/12,2009/10/12,2911.71,3014.26,2886.95,2976.63,2927.02,48865506900,5.45282E+11,0,,0.016948979
2009/10/19,2009/10/19,2976.63,3123.46,2962.3,3107.84,2974.64,64138194500,7.39739E+11,0,,0.044778528
2009/10/26,2009/10/26,3107.84,3123.36,2952.01,2995.84,3114.29,55176043400,6.20075E+11,0,,-0.038034351
2009/11/2,2009/11/2,2995.84,3183.57,2923.52,3164.03,2933.81,74216521600,8.25386E+11,0,,0.078471339
2009/11/9,2009/11/9,3164.03,3211.1,3127.5,3187.64,3162.14,69764009600,7.84366E+11,0,,0.008064159
2009/11/16,2009/11/16,3187.64,3332.53,3206.42,3308.34,3206.42,87577391100,9.9983E+11,0,,0.031786229
2009/11/23,2009/11/23,3308.34,3361.38,3080.88,3096.26,3312.97,97555144600,1.13894E+12,0,,-0.065412606
2009/11/30,2009/11/30,3096.26,3319.12,3114.29,3317.04,3114.29,85435645300,1.00193E+12,0,,0.065103121
2009/12/7,2009/12/7,3317.04,3334.01,3225.56,3247.31,3313.06,57788606500,6.91042E+11,0,,-0.019845702
2009/12/14,2009/12/14,3247.31,3315.03,3108.03,3113.88,3246.95,53111436300,6.28884E+11,0,,-0.040983076
2009/12/21,2009/12/21,3113.88,3156.53,3039.85,3141.35,3108.06,42665903400,5.05403E+11,0,,0.010710861
2009/12/28,2009/12/28,3141.35,3282.21,3148.86,3277.14,3148.86,43980068600,5.24407E+11,0,,0.040738553
2010/1/4,2010/1/4,3277.14,3295.86,3149.01,3195.99,3289.75,58624435100,7.32641E+11,0,,-0.028500646
2010/1/11,2010/1/11,3195.99,3306.75,3165.48,3224.15,3301.61,69182237400,8.68283E+11,0,,-0.023461281
2010/1/18,2010/1/18,3224.15,3268.8,3062.62,3128.58,3213.63,67534949900,8.30769E+11,0,,-0.026465399
2010/1/25,2010/1/25,3128.58,3136.99,2963.89,2989.29,3103.32,40226281000,4.76039E+11,0,,-0.036744519
2010/2/1,2010/2/1,2989.29,3015.12,2890.02,2939.4,2981.37,46884879300,5.45976E+11,0,,-0.014077421
2010/2/8,2010/2/8,2939.4,3018.85,2922.18,3018.13,2936.45,29390822300,3.40114E+11,0,,0.0278159
2010/2/22,2010/2/22,3018.13,3067.52,2938.75,3051.94,3016.7,46278403500,5.42967E+11,0,,0.011681639
2010/3/1,2010/3/1,3051.94,3102.39,3011.08,3031.06,3057,55216659800,6.43087E+11,0,,-0.008485443
2010/3/8,2010/3/8,3031.06,3085.99,3011.97,3013.41,3036.41,40929781300,4.79519E+11,0,,-0.007574735
2010/3/15,2010/3/15,3013.41,3069.66,2963.43,3067.75,3010.72,39032377100,4.61475E+11,0,,0.018942313
2010/3/22,2010/3/22,3067.75,3083.34,3009.9,3059.71,3069.66,46190122400,5.39919E+11,0,,-0.003241401
2010/3/29,2010/3/29,3059.71,3159.59,3071.69,3157.95,3076.04,58503857600,7.07241E+11,0,,0.026628392
2010/4/6,2010/4/6,3157.95,3177.96,3110.25,3145.34,3170.61,44040562200,5.47128E+11,0,,-0.007970075
2010/4/12,2010/4/12,3145.34,3181.66,3101.48,3130.3,3151.88,57557941400,7.3733E+11,0,,-0.006846707
2010/4/19,2010/4/19,3130.3,3096.78,2941.35,2983.53,3096.78,57264664500,7.16425E+11,0,,-0.036570244
2010/4/26,2010/4/26,2983.53,2996.82,2820.94,2870.61,2988.07,45924623700,5.7046E+11,0,,-0.039309655
2010/5/4,2010/5/4,2870.61,2862.55,2665.81,2688.38,2821.35,34609599800,4.14621E+11,0,,-0.04712992
2010/5/10,2010/5/10,2688.38,2751.07,2604.19,2696.62,2690.85,40874107400,4.60315E+11,0,,0.002144304
2010/5/17,2010/5/17,2696.62,2663.88,2481.97,2583.52,2663.88,38705903200,4.08459E+11,0,,-0.030166524
2010/5/24,2010/5/24,2583.52,2686.54,2583.54,2655.76,2596.31,44930835300,4.93829E+11,0,,0.022897882
2010/5/31,2010/5/31,2655.76,2665.39,2521.05,2553.59,2647.86,34429745200,3.71819E+11,0,,-0.035602335
2010/6/7,2010/6/7,2553.59,2590.97,2491.64,2569.94,2508.32,36586468400,3.96649E+11,0,,0.024566244
2010/6/17,2010/6/17,2569.94,2595.5,2505.32,2513.22,2588.96,12217549200,1.34492E+11,0,,-0.02925499
2010/6/21,2010/6/21,2513.22,2598.35,2504.31,2552.81,2517.29,29994812900,3.12196E+11,0,,0.014110412
2010/6/28,2010/6/28,2552.81,2561.48,2319.73,2382.9,2550.64,29045666700,2.75734E+11,0,,-0.065763887
2010/7/5,2010/7/5,2382.9,2485.6,2335.57,2470.92,2358.75,30584754900,2.83396E+11,0,,0.047554849
2010/7/12,2010/7/12,2470.92,2501.02,2389.07,2424.27,2468.54,39852805500,3.43372E+11,0,,-0.017933677
2010/7/19,2010/7/19,2424.27,2579.52,2392.27,2572.02,2399.58,54199253400,4.93813E+11,0,,0.071862576
2010/7/26,2010/7/26,2572.02,2656.4,2556.46,2637.5,2576.37,54280865300,5.21014E+11,0,,0.023727182
2010/8/2,2010/8/2,2637.5,2681.79,2589.99,2658.39,2635.8,58748113100,5.92263E+11,0,,0.008570453
2010/8/9,2010/8/9,2658.39,2676.09,2564.84,2606.7,2656.36,51541188300,5.32225E+11,0,,-0.018694755
2010/8/16,2010/8/16,2606.7,2701.93,2596.77,2642.31,2603.79,62936925900,6.41217E+11,0,,0.01479382
2010/8/23,2010/8/23,2642.31,2667.17,2588.64,2610.74,2637.82,45585595300,4.63066E+11,0,,-0.010266053
2010/8/30,2010/8/30,2610.74,2662.88,2604.49,2655.39,2622.27,60206747100,6.72151E+11,0,,0.012630278
2010/9/6,2010/9/6,2655.39,2704.93,2628.83,2663.21,2667.2,61599059600,7.05114E+11,0,,-0.001495951
2010/9/13,2010/9/13,2663.21,2703.78,2583.34,2598.69,2665.65,56284069500,6.43463E+11,0,,-0.025119577
2010/9/20,2010/9/20,2598.69,2607.35,2573.63,2591.55,2601.48,13757092500,1.56121E+11,0,,-0.003817058
2010/9/27,2010/9/27,2591.55,2656,2597.14,2655.66,2600.54,34816111000,4.18515E+11,0,,0.021195598
2010/10/8,2010/10/8,2655.66,2747.8,2677.99,2738.74,2681.25,13575954300,1.67614E+11,0,,0.021441492
2010/10/11,2010/10/11,2738.74,2971.15,2755.03,2971.15,2755.03,1.02628E+11,1.23128E+12,0,,0.078445607
2010/10/18,2010/10/18,2971.15,3041.15,2931.91,2975.04,2985.46,95030520900,1.1629E+12,0,,-0.003490249
2010/10/25,2010/10/25,2975.04,3073.38,2955.48,2978.83,2979.71,85780911600,1.12242E+12,0,,-0.000295331
2010/11/1,2010/11/1,2978.83,3142.59,2986.89,3129.5,2986.89,98985139100,1.30281E+12,0,,0.047745314
2010/11/8,2010/11/8,3129.5,3186.72,2975.16,2985.43,3140.4,1.02629E+11,1.3417E+12,0,,-0.049347217
2010/11/15,2010/11/15,2985.43,3016.13,2806.64,2888.57,2984.87,67402672200,8.61016E+11,0,,-0.032262712
2010/11/22,2010/11/22,2888.57,2904.97,2791.58,2871.7,2861.61,60206055200,7.66396E+11,0,,0.003525987
2010/11/29,2010/11/29,2871.7,2881.16,2758.92,2842.43,2861.15,51075746300,6.49457E+11,0,,-0.006542824
2010/12/6,2010/12/6,2842.43,2884.53,2792.52,2841.04,2850.38,43838459000,5.39277E+11,0,,-0.003276756
2010/12/13,2010/12/13,2841.04,2939.05,2847.66,2893.74,2850.33,52056933900,6.59914E+11,0,,0.015229815
2010/12/20,2010/12/20,2893.74,2917.2,2804.56,2835.16,2901.47,48912600900,6.14398E+11,0,,-0.022853933
2010/12/27,2010/12/27,2835.16,2876.81,2721.48,2808.08,2842.81,40260344700,4.91082E+11,0,,-0.012216786
2011/1/4,2011/1/4,2808.08,2868.01,2807.87,2838.8,2825.33,41232325600,5.3134E+11,0,,0.004767585
2011/1/10,2011/1/10,2838.8,2847.36,2770.34,2791.34,2832.62,40222091000,4.7195E+11,0,,-0.014573081
2011/1/17,2011/1/17,2791.34,2780.94,2667.29,2715.29,2772.45,41307578500,4.61225E+11,0,,-0.020617144
2011/1/24,2011/1/24,2715.29,2759.44,2661.45,2752.75,2716.52,40915026900,4.52792E+11,0,,0.013336916
2011/1/31,2011/1/31,2752.75,2805.05,2748.54,2798.96,2751.53,16485290600,1.96935E+11,0,,0.017237682
2011/2/9,2011/2/9,2798.96,2835.41,2760.18,2827.33,2778.7,29293571900,3.49712E+11,0,,0.01750099
2011/2/14,2011/2/14,2827.33,2939.28,2828.57,2899.79,2828.57,67868952400,8.38274E+11,0,,0.025178801
2011/2/21,2011/2/21,2899.79,2944.41,2839.2,2878.57,2886.54,59281018800,7.37204E+11,0,,-0.002761091
2011/2/28,2011/2/28,2878.57,2944.46,2861.82,2942.31,2880.17,65746919200,8.08193E+11,0,,0.021575115
2011/3/7,2011/3/7,2942.31,3012.04,2927.68,2933.8,2952.72,65137214200,8.61004E+11,0,,-0.006407651
2011/3/14,2011/3/14,2933.8,2939.65,2850.94,2906.89,2923.98,64107496700,8.04057E+11,0,,-0.005844773
2011/3/21,2011/3/21,2906.89,2985.08,2884.75,2977.81,2913.91,54983355000,6.89317E+11,0,,0.021929298
2011/3/28,2011/3/28,2977.81,3005.78,2914.38,2967.41,2985.36,65983337200,8.0861E+11,0,,-0.006012675
2011/4/6,2011/4/6,2967.41,3031.1,2963.9,3030.02,2964.21,38072299600,4.76552E+11,0,,0.022201531
2011/4/11,2011/4/11,3030.02,3062.53,2994.47,3050.53,3037.91,67940087200,7.93064E+11,0,,0.004154172
2011/4/18,2011/4/18,3050.53,3067.46,2992.67,3010.52,3040.53,63916306400,7.55532E+11,0,,-0.00986999
2011/4/25,2011/4/25,3010.52,3003.61,2871.01,2911.51,3003.03,51072904300,5.76808E+11,0,,-0.030475886
2011/5/3,2011/5/3,2911.51,2933.46,2834.46,2863.89,2911.51,39003218700,4.32058E+11,0,,-0.016355774
2011/5/9,2011/5/9,2863.89,2897.14,2832.25,2871.03,2868.24,44883022500,5.1528E+11,0,,0.000972722
2011/5/16,2011/5/16,2871.03,2884.14,2821.2,2858.46,2864.38,40403339000,4.71122E+11,0,,-0.002066765
2011/5/23,2011/5/23,2858.46,2853.29,2708.55,2709.95,2853.29,40914384100,4.71013E+11,0,,-0.050236744
2011/5/30,2011/5/30,2709.95,2744.93,2676.54,2728.02,2704.48,35563537100,3.99091E+11,0,,0.008704076
2011/6/7,2011/6/7,2728.02,2754.12,2672.32,2705.14,2720.97,29618551400,3.44947E+11,0,,-0.005817778
2011/6/13,2011/6/13,2705.14,2735.55,2641.39,2642.82,2687.65,35639441700,4.04778E+11,0,,-0.016679999
2011/6/20,2011/6/20,2642.82,2759.71,2610.99,2746.21,2635.83,38274185000,4.28214E+11,0,,0.041876752
2011/6/27,2011/6/27,2746.21,2778.67,2727.25,2759.36,2746.79,46114266300,5.27707E+11,0,,0.004576251
2011/7/4,2011/7/4,2759.36,2825.12,2770.94,2797.77,2770.94,53791462700,6.37392E+11,0,,0.009682635
2011/7/11,2011/7/11,2797.77,2821.34,2752.19,2820.17,2789.45,48663933900,5.74042E+11,0,,0.011012924
2011/7/18,2011/7/18,2820.17,2826.96,2763.42,2770.79,2821.36,43685253900,5.17647E+11,0,,-0.01792398
2011/7/25,2011/7/25,2770.79,2759.63,2677.12,2701.73,2759.63,41847805200,4.66658E+11,0,,-0.020981074
2011/8/1,2011/8/1,2701.73,2712.89,2605.14,2626.42,2697.57,33041944500,3.74566E+11,0,,-0.02637559
2011/8/8,2011/8/8,2626.42,2614.19,2437.68,2593.17,2599.29,50716419700,5.29458E+11,0,,-0.002354489
2011/8/15,2011/8/15,2593.17,2636.36,2513.75,2534.36,2598.14,38560892300,4.03306E+11,0,,-0.024548331
2011/8/22,2011/8/22,2534.36,2616.64,2507.78,2612.19,2534.57,37000951700,3.855E+11,0,,0.030624524
2011/8/29,2011/8/29,2612.19,2615.14,2517.62,2528.28,2595.47,32050400700,3.36035E+11,0,,-0.025887412
2011/9/5,2011/9/5,2528.28,2528.42,2459.54,2497.75,2510.1,27044543000,2.82076E+11,0,,-0.004920123
2011/9/13,2011/9/13,2497.75,2499.48,2439.37,2482.34,2467.73,20798743600,2.12059E+11,0,,0.005920421
